answer,left_method,participant,right_method,test_case
,40000kbps_2160p_60_0fps_hevc,586a87b8-ef11-412e-9cbf-c22b8ac44db6,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
40000kbps_2160p_60_0fps_h264,40000kbps_2160p_60_0fps_hevc,7f1e3107-48a5-41fb-871b-107c984241ac,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
40000kbps_2160p_60_0fps_h264,40000kbps_2160p_60_0fps_hevc,14f59603-94ca-4ab7-9536-4d91dec4eba0,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,40000kbps_2160p_60_0fps_h264,546b02a3-0df6-476a-b4ba-43fc8382e48d,40000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_720p
40000kbps_2160p_60_0fps_hevc,40000kbps_2160p_60_0fps_h264,d0ec56fd-d51e-4abd-b964-92cedd360595,40000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_720p
40000kbps_2160p_60_0fps_h264,40000kbps_2160p_60_0fps_h264,47e26517-9926-479c-b8f7-b2e9ee08d481,40000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_hevc,b88dbbe2-dc81-43df-bf53-0911baa5e014,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_hevc,7500kbps_2160p_59_94fps_hevc,f59eb9ab-2596-46a2-b4e7-054146173d15,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,da41e4d1-6c34-45c4-b5f3-993d08328b89,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,7500kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,3f1d7a0b-bf8d-427d-bbf7-6fa225a1e0b1,7500kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_hevc,df0b2521-786f-4036-a874-e64e7e2f376d,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_hevc,7500kbps_2160p_59_94fps_hevc,ef3891e3-85d0-4f7d-a993-0373aca99d95,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_hevc,b6e110c1-0598-4e82-af3c-0ca5e8ab0818,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_hevc,1997950d-d1d4-44d7-8e0e-a0c43760210b,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_hevc,7500kbps_2160p_59_94fps_hevc,21397cdb-c21d-443e-b86c-17c6352b880a,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,40000kbps_2160p_59_94fps_h264,e7e18836-28ed-46f5-b342-9b218e88c0f0,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_h264,7500kbps_2160p_59_94fps_vp9,4d4f1198-6e3a-419c-866e-021a12398147,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,d555311c-9b9b-4499-a698-120c99bf9c54,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_h264,0b4f3492-2ba7-46c5-9143-a808deac82ff,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,40000kbps_2160p_59_94fps_h264,72097553-1368-433b-835b-5c5bb185dff0,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
,40000kbps_2160p_59_94fps_h264,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,19dbff14-848d-46c6-b2ea-3d723b0f0f9c,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_h264,7500kbps_2160p_59_94fps_vp9,9f397bc6-c20c-4c7d-83e2-2f9bc6ad8ce3,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_h264,f62cc8d6-5a3d-4856-aebe-9656e998fdfc,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
,40000kbps_2160p_59_94fps_h264,932f68ed-a47e-43d0-b4c2-4b08bd5d2673,7500kbps_2160p_59_94fps_vp9,vegetables_tuil@display=saliency_crop_720p
,22229kbps_2160p_60_0fps_hevc,009dae69-d5f9-48e9-bebd-ec3ec6f317a5,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
,22229kbps_2160p_60_0fps_hevc,d83926a4-7658-4a84-9cb1-6dc2b241ccd2,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
59720kbps_2160p_60_0fps_hevc,22229kbps_2160p_60_0fps_hevc,f62cc8d6-5a3d-4856-aebe-9656e998fdfc,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
,22229kbps_2160p_60_0fps_hevc,46de4ce8-3951-486c-ad9c-8a411025a976,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
59720kbps_2160p_60_0fps_hevc,59720kbps_2160p_60_0fps_hevc,7a1fac83-7a22-4e95-8999-b234d526a624,22229kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
,22229kbps_2160p_60_0fps_hevc,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
59720kbps_2160p_60_0fps_hevc,22229kbps_2160p_60_0fps_hevc,f59eb9ab-2596-46a2-b4e7-054146173d15,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
22229kbps_2160p_60_0fps_hevc,59720kbps_2160p_60_0fps_hevc,0e3bf0a8-f136-4bc4-b04c-d469247a1c70,22229kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
,59720kbps_2160p_60_0fps_hevc,e4372d85-f303-40f4-b4cc-edddbd54581e,22229kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
59720kbps_2160p_60_0fps_hevc,22229kbps_2160p_60_0fps_hevc,c66c6c24-210b-4774-8de7-0621e908eb36,59720kbps_2160p_60_0fps_hevc,Dancers_8s@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,b8babe86-bc15-4793-a960-14da51cdd135,7500kbps_2160p_59_94fps_h264,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,c9cb8491-ec40-4e50-bd3b-0ab03d57e731,7500kbps_2160p_59_94fps_h264,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_h264,f44aff35-da43-47d9-86f9-1d9ee2479eda,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_h264,b97db1e2-8f60-4315-a601-a99df1322011,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_h264,902b4df8-a301-4005-8e8f-652552b69901,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,0f5f2d0b-cfb4-4c64-8b78-7fb754511979,7500kbps_2160p_59_94fps_h264,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,3cb05ecb-de8f-486d-bd15-b4ee1aa1ba70,7500kbps_2160p_59_94fps_h264,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_h264,0eb27979-c2c2-4e4b-811f-5486ac16f6a5,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_h264,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,ae1fa2ab-f5c1-4872-89c9-0fce4d306f5f,7500kbps_2160p_59_94fps_h264,water_netflix@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,a2271d16-03bd-4e33-998d-628f1e5abc25,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
15000kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,1caacf7f-3a99-42be-9855-1a0eacca4aa0,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,c9cb8491-ec40-4e50-bd3b-0ab03d57e731,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
15000kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,dbc97f8a-d1b5-4819-b9f7-8b782f73acb6,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,bcb882b6-7454-4ee7-aed7-682c3675a363,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,36aea201-a226-4c74-b8ce-5d900ad952d3,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,dc52f84b-0099-4f0e-9a86-de1e6d95f547,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,03aa5b39-1195-4514-8912-e02b69492904,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,7500kbps_2160p_59_94fps_vp9,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,744e99f5-5b43-4641-896b-1e7a0a6d4e62,7500kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
15000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_h264,4b82e1c9-bed9-4988-a874-c9e242dc251a,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
15000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_h264,a052a6c7-c20f-4a0e-988a-5282ad4eb899,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,71d64d79-0234-4276-9740-098f86814fdd,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,87194117-2119-44fa-a08c-b17d267d1173,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,586a87b8-ef11-412e-9cbf-c22b8ac44db6,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,db472ac3-a436-47a0-8300-4e4bf943a526,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,8145fefe-d605-49dc-b851-d67b0fe453f6,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
7500kbps_2160p_60_0fps_h264,7500kbps_2160p_60_0fps_h264,19c60046-a4ef-40b6-831a-0346918ad01b,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
15000kbps_2160p_60_0fps_h264,7500kbps_2160p_60_0fps_h264,27edc66d-1a49-4c9c-bfb6-e6e073fc24cb,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,7500kbps_2160p_60_0fps_h264,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,15000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,b96b5c8f-6ceb-4580-b04d-058d4c4f73ef,40000kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,327e2d5e-d205-404c-a7ee-e74540b87967,40000kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_hevc,9aa1487b-4417-436b-a61a-c2755282cb23,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,586a87b8-ef11-412e-9cbf-c22b8ac44db6,40000kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_hevc,5e493c0d-af2f-41d6-b58a-ebdfb70e2dca,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
,15000kbps_2160p_59_94fps_vp9,04ae297b-bb09-4198-bde8-e93035527523,40000kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_720p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_hevc,404dcd0f-547b-46bb-918e-2461fa98cf5e,15000kbps_2160p_59_94fps_vp9,cutting_orange_tuil@display=saliency_crop_720p
