answer,left_method,participant,right_method,test_case
1080p_60hz_q_31,1080p_60hz_q_41,71bb8d63-910a-47e4-b663-f1d1414b46d6,1080p_60hz_q_31,Ritual@display=downscale_720p
1080p_60hz_q_41,1080p_60hz_q_41,3fd6e841-be73-4e93-a4b4-8c2bab66161b,1080p_60hz_q_31,Ritual@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,9d9be5fa-9b83-4eeb-aec5-04f24a91e37b,1080p_60hz_q_41,Ritual@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_43,62196700-8612-4ce5-9252-a4e51b75a55c,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_43,c6050f84-e170-49e8-a4ed-4200de0d9b76,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_47,2160p_60hz_q_43,0dac60f0-ac74-4f92-8ab2-a4bef3829832,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_47,2160p_60hz_q_47,e54c75f2-ef88-4ee9-88ed-198500b2932b,2160p_60hz_q_43,Jockey@display=downscale_720p
,2160p_60hz_q_47,90dac3c3-f2a7-4093-a1bb-ca5b98203807,2160p_60hz_q_43,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_43,cd132c80-22f9-4091-a1c0-4ff43b994cab,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_43,d8baa773-6ed2-4e5a-80b7-a9a37255fbd4,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_47,a34f7cd0-5e16-469e-bfba-2122cf2380a3,2160p_60hz_q_43,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_43,b4196ac1-621f-41b0-9a08-455721260d3c,2160p_60hz_q_47,Jockey@display=downscale_720p
2160p_60hz_q_43,2160p_60hz_q_47,6a01f827-27f5-4fe3-839c-a7e9eadf4c63,2160p_60hz_q_43,Jockey@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,6a599eed-04d1-46be-874e-766c30b7d8f1,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,8f89c943-7d05-4b99-a6cf-9fd26d0ee894,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,e6bdfcd5-e186-4615-8a9a-44359862a58a,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,71bb8d63-910a-47e4-b663-f1d1414b46d6,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,1080p_60hz_q_33,65410bdf-01e2-413e-84fc-830b1eac73cf,2160p_60hz_q_31,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,6ce0aa8a-7b6b-4513-b4c6-7b58f1a08588,1080p_60hz_q_33,Beauty@display=downscale_720p
2160p_60hz_q_31,1080p_60hz_q_33,bb106c0e-5457-43f8-b97e-0b2c65c9ae95,2160p_60hz_q_31,Beauty@display=downscale_720p
,1080p_60hz_q_33,079e0901-7bdb-40a4-a777-ca121e37f35b,2160p_60hz_q_31,Beauty@display=downscale_720p
2160p_60hz_q_31,2160p_60hz_q_31,8215c0b0-ac48-479a-bafa-11e009ea172f,1080p_60hz_q_33,Beauty@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_29,Yacht@display=downscale_720p
,2160p_60hz_q_37,128f0563-a0ec-4e9e-b291-69261d50b124,1080p_60hz_q_29,Yacht@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,8fd29d3a-b0e7-4025-96cc-18fa2a22457b,1080p_60hz_q_29,Yacht@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,f39439a0-08cf-4d2e-b6b8-28675ec90512,2160p_60hz_q_37,Yacht@display=downscale_720p
2160p_60hz_q_37,1080p_60hz_q_29,b6b13908-57b5-4bc5-8d28-e5289ba5eb57,2160p_60hz_q_37,Yacht@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,d6f3bd8c-a448-42da-a800-65040d15e75d,1080p_60hz_q_29,Yacht@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,efc3cbdf-6952-499f-bc07-3bf1311c2fbb,1080p_60hz_q_29,Yacht@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,ea937184-25ff-4edd-b8f0-9d5620a5ac6b,1080p_60hz_q_29,Yacht@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,4a05dc16-e888-4616-9fd5-58370620261d,2160p_60hz_q_37,Yacht@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,8215c0b0-ac48-479a-bafa-11e009ea172f,2160p_60hz_q_37,Yacht@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,6a599eed-04d1-46be-874e-766c30b7d8f1,2160p_60hz_q_37,Discuss@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,dd4a2231-ffb3-4f7e-9468-865efe23b83c,1080p_60hz_q_29,Discuss@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,745deec6-df83-4db3-a579-c30337577a51,2160p_60hz_q_37,Discuss@display=downscale_720p
,1080p_60hz_q_29,a9a9a7ef-5649-4d3f-a617-455dbdb27c12,2160p_60hz_q_37,Discuss@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,efc3cbdf-6952-499f-bc07-3bf1311c2fbb,1080p_60hz_q_29,Discuss@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,d2959489-72e4-405c-b295-fa2f40ba35af,1080p_60hz_q_29,Discuss@display=downscale_720p
,2160p_60hz_q_37,a9a9a7ef-5649-4d3f-a617-455dbdb27c12,1080p_60hz_q_29,Discuss@display=downscale_720p
,1080p_60hz_q_29,436d1cd2-9977-4d74-afe8-9df9909b7200,2160p_60hz_q_37,Discuss@display=downscale_720p
1080p_60hz_q_29,2160p_60hz_q_37,ca0b940d-f369-44c3-afc0-4c7665843b79,1080p_60hz_q_29,Discuss@display=downscale_720p
1080p_60hz_q_29,1080p_60hz_q_29,4a4ef9e9-2a13-4561-950e-fc1e25b445cb,2160p_60hz_q_37,Discuss@display=downscale_720p
2160p_60hz_q_35,2160p_60hz_q_35,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_37,Ready@display=downscale_720p
,2160p_60hz_q_35,3a826bd0-0379-4823-9a9d-fd17c7243f89,1080p_60hz_q_37,Ready@display=downscale_720p
2160p_60hz_q_35,2160p_60hz_q_35,bb257147-fa69-43a8-8609-108ef44b64ab,1080p_60hz_q_37,Ready@display=downscale_720p
1080p_60hz_q_37,1080p_60hz_q_37,9a7c1120-4a5a-46ae-bf78-467fd558ac47,2160p_60hz_q_35,Ready@display=downscale_720p
,1080p_60hz_q_37,0a50dbbb-b1f5-4b13-a456-cb49842d4642,2160p_60hz_q_35,Ready@display=downscale_720p
,2160p_60hz_q_35,3fd6e841-be73-4e93-a4b4-8c2bab66161b,1080p_60hz_q_37,Ready@display=downscale_720p
2160p_60hz_q_35,1080p_60hz_q_37,05a6da59-963e-4be4-ba4a-a1b2b77aafb0,2160p_60hz_q_35,Ready@display=downscale_720p
2160p_60hz_q_35,1080p_60hz_q_37,bb106c0e-5457-43f8-b97e-0b2c65c9ae95,2160p_60hz_q_35,Ready@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_35,31f4766f-61d9-4734-aa18-66d71deb137e,1080p_60hz_q_37,Ready@display=downscale_720p
2160p_60hz_q_35,2160p_60hz_q_35,444b36e0-b524-4062-8295-493398141b73,1080p_60hz_q_37,Ready@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,62196700-8612-4ce5-9252-a4e51b75a55c,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,7f731b9b-bbe4-435b-91e8-cb3b84e0e321,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,ce20962a-1e61-44d0-a757-e167a762fcee,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_27,14e831c4-45e5-46b2-b471-be305cecfbc7,2160p_60hz_q_51,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,b8badaab-a452-4b26-883d-e880d079d808,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_27,0a50dbbb-b1f5-4b13-a456-cb49842d4642,2160p_60hz_q_51,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,05a6da59-963e-4be4-ba4a-a1b2b77aafb0,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,fc48b3f2-4923-431c-bdab-36ef59c07468,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,f0d6c14f-af44-4d9c-a8ff-ee7a717d7c9c,2160p_60hz_q_27,Monkeys@display=downscale_720p
2160p_60hz_q_27,2160p_60hz_q_51,554b6266-c458-4247-bdd4-80bf39632701,2160p_60hz_q_27,Monkeys@display=downscale_720p
1080p_60hz_q_37,1080p_60hz_q_37,a34f7cd0-5e16-469e-bfba-2122cf2380a3,1080p_60hz_q_33,Toddler@display=downscale_720p
,1080p_60hz_q_37,5f2da662-54f7-4faf-a547-2d93f5e80396,1080p_60hz_q_33,Toddler@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_33,2ac8f198-11fc-4e62-a963-c65c677784c0,1080p_60hz_q_37,Toddler@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_37,5b06ff35-15cb-4d5b-b9c2-4363eab7a212,1080p_60hz_q_33,Toddler@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_37,252045b7-06ce-4c6b-a539-4b2705216f02,1080p_60hz_q_33,Toddler@display=downscale_720p
1080p_60hz_q_37,1080p_60hz_q_33,b0221de8-be54-461c-a5a9-56aab7f110d3,1080p_60hz_q_37,Toddler@display=downscale_720p
1080p_60hz_q_37,1080p_60hz_q_37,22bf10db-b84a-4dd1-9cf3-4dc17be883d1,1080p_60hz_q_33,Toddler@display=downscale_720p
,1080p_60hz_q_37,60e54c46-3960-49cf-8d5f-2687d60de93e,1080p_60hz_q_33,Toddler@display=downscale_720p
,1080p_60hz_q_37,86a845ab-7a1b-4e60-8d20-688595b239ce,1080p_60hz_q_33,Toddler@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_33,9296ccc0-534e-4631-90e6-250a619f4625,1080p_60hz_q_37,Toddler@display=downscale_720p
1080p_60hz_q_33,2160p_60hz_q_45,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_33,Football@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_33,1c985ad6-1c46-4ca1-951f-a347be27c703,2160p_60hz_q_45,Football@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_33,eb4f8fd6-e4f3-4387-8495-71b27d9ca859,2160p_60hz_q_45,Football@display=downscale_720p
1080p_60hz_q_33,1080p_60hz_q_33,57248c84-7197-4405-bd35-0b828bf32b1d,2160p_60hz_q_45,Football@display=downscale_720p
1080p_60hz_q_33,2160p_60hz_q_45,51111977-d605-46bb-9ec7-3f951ba1d19e,1080p_60hz_q_33,Football@display=downscale_720p
,2160p_60hz_q_45,f901fe8a-61a9-4b56-bc6a-bb46d91722d3,1080p_60hz_q_33,Football@display=downscale_720p
1080p_60hz_q_33,2160p_60hz_q_45,c5b11773-3804-4b6f-b72e-761bf08be082,1080p_60hz_q_33,Football@display=downscale_720p
2160p_60hz_q_45,2160p_60hz_q_45,4b6918ff-03ce-4703-8368-53a1bbe79ead,1080p_60hz_q_33,Football@display=downscale_720p
,1080p_60hz_q_33,dd21feaf-4387-4c1e-bf6b-28546a95d83b,2160p_60hz_q_45,Football@display=downscale_720p
1080p_60hz_q_33,2160p_60hz_q_45,f6b49ed9-9f9c-4bde-8859-64c27df9f1bd,1080p_60hz_q_33,Football@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_41,62196700-8612-4ce5-9252-a4e51b75a55c,2160p_60hz_q_33,Dinner@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_33,7f731b9b-bbe4-435b-91e8-cb3b84e0e321,2160p_60hz_q_41,Dinner@display=downscale_720p
,2160p_60hz_q_41,6a17d0b1-c3ba-48e7-ad82-4dbd517d54e4,2160p_60hz_q_33,Dinner@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_41,9a488a79-16e2-4b95-a2ab-9cb723c6f68d,2160p_60hz_q_33,Dinner@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_41,0a50dbbb-b1f5-4b13-a456-cb49842d4642,2160p_60hz_q_33,Dinner@display=downscale_720p
,2160p_60hz_q_33,c310d722-427c-412e-a262-80521868a758,2160p_60hz_q_41,Dinner@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_33,d14219c7-73f9-4617-ad5e-3e84b0e63a34,2160p_60hz_q_41,Dinner@display=downscale_720p
,2160p_60hz_q_33,8bec3152-960d-4b9a-b61b-baede58a15aa,2160p_60hz_q_41,Dinner@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_33,19e831ea-727c-429b-a076-af8abc1c8f9a,2160p_60hz_q_41,Dinner@display=downscale_720p
2160p_60hz_q_41,2160p_60hz_q_33,1ca6ca80-621d-4211-ae13-f4211c68af56,2160p_60hz_q_41,Dinner@display=downscale_720p
2160p_60hz_q_29,2160p_60hz_q_29,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_35,HoneyBee@display=downscale_720p
,1080p_60hz_q_35,bca51e9d-88a7-4f8f-a1a0-1bc681d77cb9,2160p_60hz_q_29,HoneyBee@display=downscale_720p
2160p_60hz_q_29,1080p_60hz_q_35,7d55d64f-d566-4879-a276-fd11ee1e2456,2160p_60hz_q_29,HoneyBee@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_29,eed8a4d7-fe73-47a4-95d8-536bc9457af4,1080p_60hz_q_35,HoneyBee@display=downscale_720p
,2160p_60hz_q_29,5554d372-cb81-4d0f-9c47-69448f88ed29,1080p_60hz_q_35,HoneyBee@display=downscale_720p
2160p_60hz_q_29,2160p_60hz_q_29,bb106c0e-5457-43f8-b97e-0b2c65c9ae95,1080p_60hz_q_35,HoneyBee@display=downscale_720p
,1080p_60hz_q_35,2a9ad03f-cd53-4896-935e-a660a4437e25,2160p_60hz_q_29,HoneyBee@display=downscale_720p
,2160p_60hz_q_29,93bc92d4-0f37-4162-b9f6-951773d27f97,1080p_60hz_q_35,HoneyBee@display=downscale_720p
2160p_60hz_q_29,2160p_60hz_q_29,2a060d3d-d21d-4f04-8707-e0528bbc09b7,1080p_60hz_q_35,HoneyBee@display=downscale_720p
,2160p_60hz_q_29,b97290c2-1451-4da1-aba2-736eb5be6a25,1080p_60hz_q_35,HoneyBee@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,62196700-8612-4ce5-9252-a4e51b75a55c,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_51,ca0b940d-f369-44c3-afc0-4c7665843b79,2160p_60hz_q_37,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,3a826bd0-0379-4823-9a9d-fd17c7243f89,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,d642f86d-ac8e-4b7a-ae08-cb9f360f89bc,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_51,2160p_60hz_q_37,5554d372-cb81-4d0f-9c47-69448f88ed29,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,b58d37d6-c6ea-40b0-9b8f-7366f69afd1f,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,5f352ed4-7383-4a60-b4e0-a635550ddd52,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_37,8be51725-fa55-45b1-890f-d25dcd72a366,2160p_60hz_q_51,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_51,cf137984-222f-4d7b-958a-4e4a015231c4,2160p_60hz_q_37,Tunnel@display=downscale_720p
2160p_60hz_q_37,2160p_60hz_q_51,8a23f532-50e2-4ed0-9295-5747b81d9917,2160p_60hz_q_37,Tunnel@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_45,14e831c4-45e5-46b2-b471-be305cecfbc7,2160p_60hz_q_39,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_45,62196700-8612-4ce5-9252-a4e51b75a55c,2160p_60hz_q_39,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_39,72ee9535-561c-4b72-832e-0dd3f7e5d356,2160p_60hz_q_45,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_39,3189b119-1be7-4087-981a-439559eafac3,2160p_60hz_q_45,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_39,3fd6e841-be73-4e93-a4b4-8c2bab66161b,2160p_60hz_q_45,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_39,1c985ad6-1c46-4ca1-951f-a347be27c703,2160p_60hz_q_45,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_39,5a5cabb9-ef3d-4da8-9bf0-e61404e5c5b7,2160p_60hz_q_45,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_45,8188ee68-11e2-4934-8092-0de3c2e02d3d,2160p_60hz_q_39,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_45,31f4766f-61d9-4734-aa18-66d71deb137e,2160p_60hz_q_39,Dancers@display=downscale_720p
2160p_60hz_q_39,2160p_60hz_q_45,5e3952cd-cb60-46af-8511-5bd1b70e8187,2160p_60hz_q_39,Dancers@display=downscale_720p
,2160p_60hz_q_33,62196700-8612-4ce5-9252-a4e51b75a55c,1080p_60hz_q_31,Narrator@display=downscale_720p
,2160p_60hz_q_33,2770726c-96f6-4f3e-951e-5ee3526e00ff,1080p_60hz_q_31,Narrator@display=downscale_720p
,1080p_60hz_q_31,e6cd290d-643d-40e2-90ce-e6ba77b96acd,2160p_60hz_q_33,Narrator@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,22bf10db-b84a-4dd1-9cf3-4dc17be883d1,2160p_60hz_q_33,Narrator@display=downscale_720p
,1080p_60hz_q_31,fbb275d9-fd72-4110-8470-e28ea8bcb852,2160p_60hz_q_33,Narrator@display=downscale_720p
,2160p_60hz_q_33,8bec3152-960d-4b9a-b61b-baede58a15aa,1080p_60hz_q_31,Narrator@display=downscale_720p
,2160p_60hz_q_33,297b2fc0-6d7f-4603-8b47-8375e99e6b5d,1080p_60hz_q_31,Narrator@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_33,d2959489-72e4-405c-b295-fa2f40ba35af,1080p_60hz_q_31,Narrator@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,8d210c67-09fa-43ab-95b3-61c513bb1727,2160p_60hz_q_33,Narrator@display=downscale_720p
2160p_60hz_q_33,2160p_60hz_q_33,2a060d3d-d21d-4f04-8707-e0528bbc09b7,1080p_60hz_q_31,Narrator@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,8d210c67-09fa-43ab-95b3-61c513bb1727,1080p_60hz_q_41,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_41,2a060d3d-d21d-4f04-8707-e0528bbc09b7,1080p_60hz_q_31,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_41,8d210c67-09fa-43ab-95b3-61c513bb1727,1080p_60hz_q_31,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_41,19310883-5126-4c56-bd7f-8800ca2e02d5,1080p_60hz_q_31,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_41,2a060d3d-d21d-4f04-8707-e0528bbc09b7,1080p_60hz_q_31,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,71bb8d63-910a-47e4-b663-f1d1414b46d6,1080p_60hz_q_41,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,8d210c67-09fa-43ab-95b3-61c513bb1727,1080p_60hz_q_41,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,b4196ac1-621f-41b0-9a08-455721260d3c,1080p_60hz_q_41,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_41,88fd321a-431f-4db6-a809-1dd6ccd0af8d,1080p_60hz_q_31,SeaRock@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,95a80f92-ec38-46e6-89f8-2a8a9650bb79,1080p_60hz_q_41,SeaRock@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,19310883-5126-4c56-bd7f-8800ca2e02d5,1080p_60hz_q_37,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,7c5cd31b-b09e-41e2-ad96-7245759379f1,1080p_60hz_q_37,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,9d9be5fa-9b83-4eeb-aec5-04f24a91e37b,1080p_60hz_q_37,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,75346bb7-6d34-4cb4-99a4-af43d83e9891,1080p_60hz_q_37,Jockey@display=downscale_720p
,2160p_60hz_q_43,bd465799-b178-4927-a508-e5c2e6938462,1080p_60hz_q_37,Jockey@display=downscale_720p
2160p_60hz_q_43,1080p_60hz_q_37,5554d372-cb81-4d0f-9c47-69448f88ed29,2160p_60hz_q_43,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,a67d817e-486d-432a-be9d-b915f473b030,1080p_60hz_q_37,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,436d1cd2-9977-4d74-afe8-9df9909b7200,1080p_60hz_q_37,Jockey@display=downscale_720p
1080p_60hz_q_37,2160p_60hz_q_43,c8859c9e-e14d-4a82-9613-42289b838576,1080p_60hz_q_37,Jockey@display=downscale_720p
2160p_60hz_q_43,1080p_60hz_q_37,31f4766f-61d9-4734-aa18-66d71deb137e,2160p_60hz_q_43,Jockey@display=downscale_720p
,1080p_60hz_q_35,95c5c2a6-1281-41a6-a943-188fce11375d,2160p_60hz_q_43,Discuss@display=downscale_720p
,2160p_60hz_q_43,22fa9feb-3f94-4f45-9975-75c47948e358,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_43,7803e2c8-203c-4898-8f7a-3e3df338b4aa,1080p_60hz_q_35,Discuss@display=downscale_720p
,2160p_60hz_q_43,d4d47c10-82e8-46dc-9891-caf5cdb58246,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_43,a3810aa9-627f-47ef-978b-a3017a7bd868,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_35,1080p_60hz_q_35,22fa9feb-3f94-4f45-9975-75c47948e358,2160p_60hz_q_43,Discuss@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_43,83b62016-746f-4a0e-836e-739ddd91d84f,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_43,10647d86-de41-4b28-9dcd-6552e37aaffb,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_35,1080p_60hz_q_35,422f26f9-8b01-4549-942f-d386e35e0129,2160p_60hz_q_43,Discuss@display=downscale_720p
1080p_60hz_q_35,2160p_60hz_q_43,271f11ba-9474-401a-b4a4-c73f066d5fb7,1080p_60hz_q_35,Discuss@display=downscale_720p
1080p_60hz_q_31,2160p_60hz_q_47,dbb70440-7c42-4e4e-b904-60a567ada89f,1080p_60hz_q_31,Tunnel@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,079e0901-7bdb-40a4-a777-ca121e37f35b,2160p_60hz_q_47,Tunnel@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,cf802e61-3aab-418b-94d1-da181c732621,2160p_60hz_q_47,Tunnel@display=downscale_720p
1080p_60hz_q_31,2160p_60hz_q_47,0dac60f0-ac74-4f92-8ab2-a4bef3829832,1080p_60hz_q_31,Tunnel@display=downscale_720p
1080p_60hz_q_31,2160p_60hz_q_47,e146963b-69a7-4fe8-ab35-26eb5b78e2e6,1080p_60hz_q_31,Tunnel@display=downscale_720p
1080p_60hz_q_31,1080p_60hz_q_31,58030a66-634f-4756-83b9-d5a894a02167,2160p_60hz_q_47,Tunnel@display=downscale_720p
